customer_id,customer_name,city,age,address,contact,email,kyc_status
1026.0,Kunal Patel,Delhi,44.0,"Delhi, India",6675136134.0,,Verified
1027.0,Rohit Kapur,Delhi,34.0,"Delhi, India",7731672326.0,rohit.kapur1027@gmail.com,Rejected
1028.0,Anjali Kapur,Hyderabad,30.0,"Hyderabad, India",8515058770.0,anjali.kapur1028@gmail.com,
1029.0,Neha Singh,Pune,36.0,"Pune, India",6131144024.0,neha.singh1029@gmail.com,
,Kavya Iyer,Hyderabad,27.0,"Hyderabad, India",9514026140.0,kavya.iyer1030@gmail.com,Rejected
1031.0,Arjun Iyer,Mumbai,56.0,"Mumbai, India",,arjun.iyer1031@gmail.com,Rejected
1032.0,Rohit Verma,Pune,63.0,"Pune, India",7124023448.0,rohit.verma1032@gmail.com,Verified
,Priya Patel,,61.0,"Pune, India",7450400088.0,priya.patel1033@gmail.com,Verified
1034.0,Swati Reddy,Hyderabad,24.0,"Hyderabad, India",9786843353.0,swati.reddy1034@gmail.com,Rejected
1035.0,Rohit Mehta,Bangalore,21.0,"Bangalore, India",7014620168.0,rohit.mehta1035@gmail.com,Rejected
1036.0,Priya Reddy,Chennai,36.0,"Chennai, India",6722470455.0,priya.reddy1036@gmail.com,Rejected
1037.0,Neha Reddy,Mumbai,37.0,"Mumbai, India",7520561748.0,neha.reddy1037@gmail.com,Rejected
1038.0,Kunal Reddy,Pune,67.0,"Pune, India",6141269060.0,kunal.reddy1038@gmail.com,Pending
1039.0,Priya Reddy,Mumbai,55.0,"Mumbai, India",7965724920.0,priya.reddy1039@gmail.com,Rejected
1040.0,Kavya Singh,Delhi,51.0,"Delhi, India",6931002516.0,kavya.singh1040@gmail.com,Pending
1041.0,Rahul Verma,Chennai,52.0,"Chennai, India",7740718818.0,rahul.verma1041@gmail.com,
1042.0,Swati Iyer,Mumbai,34.0,"Mumbai, India",7337761740.0,swati.iyer1042@gmail.com,Rejected
,Kunal Sharma,Pune,27.0,,8449920707.0,kunal.sharma1043@gmail.com,Pending
1044.0,Vikas Reddy,Chennai,49.0,"Chennai, India",8847771834.0,vikas.reddy1044@gmail.com,
1045.0,Swati Verma,Bangalore,47.0,"Bangalore, India",6874633191.0,swati.verma1045@gmail.com,Verified
1046.0,Sneha Kapur,Delhi,56.0,"Delhi, India",8153776020.0,sneha.kapur1046@gmail.com,Pending
1047.0,,Bangalore,64.0,"Bangalore, India",7656515055.0,riya.mehta1047@gmail.com,
1048.0,Vikas Reddy,Chennai,18.0,,,vikas.reddy1048@gmail.com,Pending
1049.0,Rahul Iyer,Mumbai,21.0,"Mumbai, India",8234685356.0,rahul.iyer1049@gmail.com,Verified
1050.0,,Pune,31.0,"Pune, India",6067924708.0,anjali.singh1050@gmail.com,
1051.0,Suresh Patel,Hyderabad,39.0,"Hyderabad, India",8444634786.0,suresh.patel1051@gmail.com,Verified
1052.0,Suresh Gupta,Mumbai,31.0,"Mumbai, India",9837576283.0,suresh.gupta1052@gmail.com,Verified
1053.0,Arjun Gupta,Bangalore,53.0,"Bangalore, India",6535493066.0,arjun.gupta1053@gmail.com,Pending
1054.0,Kunal Mehta,Bangalore,39.0,"Bangalore, India",6749528831.0,kunal.mehta1054@gmail.com,Pending
1055.0,Ankit Mehta,Hyderabad,59.0,"Hyderabad, India",9640206797.0,ankit.mehta1055@gmail.com,Verified
1056.0,Arjun Mehta,,47.0,"Pune, India",9313228171.0,arjun.mehta1056@gmail.com,Rejected
,Rahul Verma,Delhi,32.0,"Delhi, India",6424861114.0,rahul.verma1057@gmail.com,Rejected
1058.0,Kunal Mehta,,32.0,"Bangalore, India",6084745378.0,kunal.mehta1058@gmail.com,Verified
,Ankit Verma,Hyderabad,63.0,"Hyderabad, India",8003761436.0,ankit.verma1059@gmail.com,Pending
1060.0,Ankit Patel,Mumbai,62.0,"Mumbai, India",8656304813.0,ankit.patel1060@gmail.com,Pending
1061.0,,Delhi,32.0,"Delhi, India",9344197923.0,kunal.iyer1061@gmail.com,Pending
1062.0,Kavya Verma,Pune,27.0,"Pune, India",,kavya.verma1062@gmail.com,Pending
1063.0,Riya Kapur,Chennai,25.0,"Chennai, India",6253287046.0,riya.kapur1063@gmail.com,Pending
1064.0,Neha Patel,Delhi,24.0,"Delhi, India",6141561836.0,neha.patel1064@gmail.com,Pending
1065.0,,Mumbai,21.0,"Mumbai, India",9358735570.0,priya.mehta1065@gmail.com,Rejected
1066.0,Kavya Reddy,Chennai,67.0,,9060710431.0,kavya.reddy1066@gmail.com,Rejected
1067.0,Neha Kapur,Bangalore,39.0,"Bangalore, India",6454409103.0,neha.kapur1067@gmail.com,Verified
1068.0,Swati Patel,Hyderabad,68.0,"Hyderabad, India",8672720429.0,swati.patel1068@gmail.com,Verified
,Neha Kapur,Hyderabad,41.0,"Hyderabad, India",6836236107.0,neha.kapur1069@gmail.com,Rejected
1070.0,Neha Gupta,Hyderabad,24.0,"Hyderabad, India",6491316772.0,neha.gupta1070@gmail.com,Verified
1071.0,Rohit Mehta,Hyderabad,57.0,"Hyderabad, India",7814449454.0,rohit.mehta1071@gmail.com,Rejected
1072.0,Sneha Reddy,Hyderabad,33.0,"Hyderabad, India",7332493516.0,sneha.reddy1072@gmail.com,Pending
,Ankit Singh,Pune,32.0,"Pune, India",6701073750.0,ankit.singh1073@gmail.com,Pending
1074.0,Ankit Sharma,Mumbai,30.0,"Mumbai, India",7158279401.0,ankit.sharma1074@gmail.com,Rejected
1075.0,Pooja Reddy,Mumbai,41.0,"Mumbai, India",8203409305.0,pooja.reddy1075@gmail.com,Pending
1076.0,Pooja Gupta,Pune,,"Pune, India",6307871616.0,pooja.gupta1076@gmail.com,Rejected
1077.0,Rohit Singh,Mumbai,59.0,"Mumbai, India",7646446049.0,rohit.singh1077@gmail.com,Pending
,Kavya Mehta,Mumbai,67.0,"Mumbai, India",8366306261.0,kavya.mehta1078@gmail.com,Verified
1079.0,Anjali Kapur,Hyderabad,67.0,"Hyderabad, India",,,Pending
1080.0,Suresh Gupta,Bangalore,36.0,"Bangalore, India",7821167342.0,suresh.gupta1080@gmail.com,Verified
1081.0,,Mumbai,56.0,"Mumbai, India",9192396937.0,swati.kapur1081@gmail.com,Verified
1082.0,,Hyderabad,51.0,"Hyderabad, India",7651233080.0,kunal.verma1082@gmail.com,Rejected
1083.0,Neha Sharma,Hyderabad,56.0,"Hyderabad, India",9846493665.0,,Pending
,Riya Gupta,Mumbai,18.0,"Mumbai, India",9737972761.0,riya.gupta1084@gmail.com,Verified
1085.0,Rohit Kapur,Hyderabad,41.0,"Hyderabad, India",,,Verified
1086.0,Rahul Singh,,59.0,"Hyderabad, India",7019132742.0,rahul.singh1086@gmail.com,Rejected
1087.0,Ankit Sharma,Bangalore,57.0,"Bangalore, India",8259472487.0,ankit.sharma1087@gmail.com,Verified
1088.0,Sneha Singh,Delhi,38.0,"Delhi, India",8032624562.0,sneha.singh1088@gmail.com,Pending
1089.0,Vikas Singh,Mumbai,58.0,,8788914865.0,vikas.singh1089@gmail.com,
1090.0,Anjali Kapur,,,"Pune, India",8517329048.0,anjali.kapur1090@gmail.com,Pending
1091.0,Priya Kapur,Chennai,18.0,"Chennai, India",6324966850.0,priya.kapur1091@gmail.com,Verified
1092.0,Swati Reddy,Pune,59.0,"Pune, India",6000954185.0,swati.reddy1092@gmail.com,Rejected
1093.0,Ankit Mehta,Pune,37.0,"Pune, India",7359722032.0,ankit.mehta1093@gmail.com,Pending
1094.0,Vikas Sharma,Chennai,27.0,"Chennai, India",8640085997.0,vikas.sharma1094@gmail.com,Rejected
1095.0,Swati Reddy,Delhi,18.0,"Delhi, India",6080623201.0,swati.reddy1095@gmail.com,Verified
1096.0,Kunal Gupta,Hyderabad,30.0,"Hyderabad, India",9928414078.0,kunal.gupta1096@gmail.com,Verified
1097.0,Anjali Mehta,,,,6723143015.0,anjali.mehta1097@gmail.com,Rejected
1098.0,Sneha Verma,,58.0,"Bangalore, India",9844318024.0,sneha.verma1098@gmail.com,Verified
,Kunal Gupta,Chennai,38.0,"Chennai, India",7659368778.0,kunal.gupta1099@gmail.com,Rejected
1100.0,Amit Verma,,64.0,"Hyderabad, India",7943699192.0,amit.verma1100@gmail.com,Verified
,Rahul Verma,Mumbai,24.0,"Mumbai, India",7520002010.0,rahul.verma1101@gmail.com,Verified
1102.0,Pooja Reddy,Pune,60.0,"Pune, India",6613331001.0,pooja.reddy1102@gmail.com,Rejected
1103.0,Priya Patel,Mumbai,26.0,"Mumbai, India",6345564054.0,priya.patel1103@gmail.com,Pending
1104.0,Rahul Kapur,Bangalore,67.0,,9490606815.0,rahul.kapur1104@gmail.com,Pending
1105.0,Rahul Singh,Pune,31.0,"Pune, India",6942608340.0,rahul.singh1105@gmail.com,Verified
1106.0,Pooja Patel,Mumbai,49.0,"Mumbai, India",7795849243.0,pooja.patel1106@gmail.com,Rejected
1107.0,Ankit Patel,Delhi,25.0,"Delhi, India",6781551661.0,ankit.patel1107@gmail.com,Pending
1108.0,Amit Kapur,,,"Delhi, India",8688263728.0,amit.kapur1108@gmail.com,Rejected
1109.0,Rahul Kapur,Pune,38.0,"Pune, India",7785277493.0,rahul.kapur1109@gmail.com,Verified
,Neha Patel,Chennai,62.0,"Chennai, India",7834492235.0,neha.patel1110@gmail.com,Rejected
1111.0,Pooja Gupta,Delhi,38.0,"Delhi, India",7412136224.0,pooja.gupta1111@gmail.com,Rejected
1112.0,Priya Mehta,Bangalore,30.0,"Bangalore, India",,priya.mehta1112@gmail.com,Rejected
1113.0,Ankit Singh,,36.0,"Chennai, India",9024960369.0,ankit.singh1113@gmail.com,Rejected
1114.0,Kavya Reddy,,64.0,"Chennai, India",7217654163.0,kavya.reddy1114@gmail.com,Pending
1115.0,Suresh Iyer,Hyderabad,48.0,"Hyderabad, India",9096825067.0,suresh.iyer1115@gmail.com,Verified
1116.0,Rahul Iyer,Pune,31.0,"Pune, India",7385197837.0,,Rejected
1117.0,Amit Kapur,Pune,39.0,"Pune, India",9732681950.0,amit.kapur1117@gmail.com,Pending
1118.0,Sneha Mehta,Hyderabad,21.0,"Hyderabad, India",6166594134.0,sneha.mehta1118@gmail.com,
1119.0,,Delhi,69.0,"Delhi, India",9732213783.0,anjali.singh1119@gmail.com,Verified
1120.0,Pooja Mehta,Hyderabad,36.0,"Hyderabad, India",7753464627.0,pooja.mehta1120@gmail.com,
1121.0,Sneha Kapur,Delhi,,"Delhi, India",,sneha.kapur1121@gmail.com,Pending
1122.0,Rahul Sharma,Pune,38.0,"Pune, India",7859003144.0,rahul.sharma1122@gmail.com,Rejected
1123.0,Vikas Gupta,Delhi,,"Delhi, India",9523682991.0,vikas.gupta1123@gmail.com,Rejected
1124.0,Priya Reddy,Hyderabad,62.0,"Hyderabad, India",7817181463.0,priya.reddy1124@gmail.com,Verified
1125.0,Swati Patel,Pune,21.0,"Pune, India",,swati.patel1125@gmail.com,Verified
1126.0,Neha Patel,Chennai,54.0,,9475661250.0,neha.patel1126@gmail.com,Verified
1127.0,Rahul Kapur,Mumbai,50.0,"Mumbai, India",9720362515.0,rahul.kapur1127@gmail.com,Pending
1128.0,Swati Singh,Pune,67.0,"Pune, India",7465648044.0,swati.singh1128@gmail.com,Pending
,Swati Mehta,Bangalore,50.0,"Bangalore, India",8853715354.0,swati.mehta1129@gmail.com,Verified
1130.0,Arjun Verma,,64.0,"Hyderabad, India",9890641003.0,arjun.verma1130@gmail.com,Pending
1131.0,Rahul Singh,Pune,57.0,"Pune, India",9929130721.0,rahul.singh1131@gmail.com,
1132.0,,Hyderabad,67.0,"Hyderabad, India",6052484426.0,suresh.verma1132@gmail.com,Verified
1133.0,Neha Verma,Hyderabad,54.0,"Hyderabad, India",6798016967.0,neha.verma1133@gmail.com,Verified
1134.0,Amit Mehta,Pune,,"Pune, India",7768117320.0,amit.mehta1134@gmail.com,Pending
1135.0,Amit Verma,Chennai,,"Chennai, India",,amit.verma1135@gmail.com,Pending
1136.0,Suresh Verma,,67.0,,,suresh.verma1136@gmail.com,Verified
1137.0,,Hyderabad,37.0,"Hyderabad, India",8927905597.0,amit.sharma1137@gmail.com,Pending
1138.0,Suresh Gupta,Mumbai,41.0,"Mumbai, India",7676749544.0,suresh.gupta1138@gmail.com,
1139.0,Neha Verma,Delhi,56.0,"Delhi, India",8963666937.0,neha.verma1139@gmail.com,Pending
1140.0,Amit Kapur,Bangalore,35.0,"Bangalore, India",9290429248.0,amit.kapur1140@gmail.com,Rejected
1141.0,Swati Kapur,Pune,23.0,"Pune, India",,swati.kapur1141@gmail.com,Pending
1142.0,Amit Mehta,Hyderabad,52.0,"Hyderabad, India",6851369848.0,amit.mehta1142@gmail.com,Pending
1143.0,Swati Singh,Pune,30.0,"Pune, India",7331245995.0,swati.singh1143@gmail.com,Pending
1144.0,Rohit Reddy,Mumbai,49.0,"Mumbai, India",8157125905.0,rohit.reddy1144@gmail.com,Pending
1145.0,Amit Sharma,Mumbai,31.0,"Mumbai, India",9993446179.0,amit.sharma1145@gmail.com,Rejected
,Rohit Iyer,Mumbai,39.0,,7261000857.0,rohit.iyer1146@gmail.com,Pending
1147.0,Arjun Mehta,Mumbai,63.0,"Mumbai, India",6459318627.0,,Verified
1148.0,Pooja Reddy,Chennai,32.0,"Chennai, India",7045080048.0,,Rejected
,Swati Verma,Mumbai,27.0,"Mumbai, India",8034997175.0,swati.verma1149@gmail.com,Pending
1150.0,Sneha Mehta,Mumbai,41.0,"Mumbai, India",9627320730.0,sneha.mehta1150@gmail.com,Verified
1151.0,Ankit Sharma,Pune,41.0,"Pune, India",7716017553.0,ankit.sharma1151@gmail.com,Pending
1152.0,Vikas Kapur,,39.0,"Delhi, India",7027827246.0,vikas.kapur1152@gmail.com,Pending
1153.0,Ankit Gupta,Mumbai,,"Mumbai, India",8524715771.0,ankit.gupta1153@gmail.com,Verified
1154.0,Rahul Reddy,Pune,,"Pune, India",,rahul.reddy1154@gmail.com,Pending
1155.0,Priya Mehta,Delhi,21.0,"Delhi, India",8207858270.0,priya.mehta1155@gmail.com,Rejected
1156.0,Priya Gupta,,,"Bangalore, India",6634922283.0,priya.gupta1156@gmail.com,Rejected
1157.0,Suresh Reddy,Pune,23.0,"Pune, India",6974232939.0,,Pending
1158.0,Kunal Verma,Mumbai,62.0,"Mumbai, India",9085547106.0,,Pending
1159.0,Rohit Iyer,Delhi,29.0,"Delhi, India",8025990587.0,rohit.iyer1159@gmail.com,Rejected
1160.0,Arjun Sharma,Bangalore,63.0,"Bangalore, India",7569041778.0,arjun.sharma1160@gmail.com,
1161.0,Rohit Verma,Delhi,23.0,"Delhi, India",7922144800.0,rohit.verma1161@gmail.com,Verified
1162.0,Kunal Iyer,,56.0,"Mumbai, India",9837151204.0,kunal.iyer1162@gmail.com,Verified
1163.0,Riya Patel,Pune,50.0,"Pune, India",8111628933.0,riya.patel1163@gmail.com,Verified
1164.0,Riya Mehta,Delhi,70.0,"Delhi, India",6669980605.0,riya.mehta1164@gmail.com,
1165.0,Anjali Reddy,Bangalore,63.0,"Bangalore, India",9956805825.0,anjali.reddy1165@gmail.com,Verified
1166.0,Kavya Verma,Bangalore,24.0,"Bangalore, India",7156380326.0,kavya.verma1166@gmail.com,Pending
1167.0,Riya Verma,Mumbai,20.0,,8948091418.0,riya.verma1167@gmail.com,Verified
1168.0,Kavya Reddy,Mumbai,36.0,"Mumbai, India",6452109841.0,kavya.reddy1168@gmail.com,Pending
,Rohit Patel,Mumbai,,"Mumbai, India",7469443184.0,rohit.patel1169@gmail.com,Pending
1170.0,Ankit Mehta,Delhi,53.0,"Delhi, India",8784977403.0,ankit.mehta1170@gmail.com,Pending
1171.0,Ankit Reddy,Pune,,"Pune, India",9960523585.0,ankit.reddy1171@gmail.com,Pending
,,Delhi,36.0,"Delhi, India",6028195708.0,sneha.iyer1172@gmail.com,
1173.0,Riya Kapur,Chennai,,"Chennai, India",6832655239.0,,Rejected
1174.0,Sneha Singh,Mumbai,65.0,"Mumbai, India",9426106891.0,sneha.singh1174@gmail.com,Pending
1175.0,Anjali Gupta,Hyderabad,68.0,"Hyderabad, India",8991677454.0,anjali.gupta1175@gmail.com,Pending
1176.0,Anjali Singh,Pune,56.0,"Pune, India",,anjali.singh1176@gmail.com,Verified
1177.0,Kavya Mehta,Pune,32.0,"Pune, India",6559353600.0,,Verified
1178.0,Sneha Patel,Bangalore,52.0,"Bangalore, India",8896886675.0,sneha.patel1178@gmail.com,Verified
1179.0,Pooja Patel,Mumbai,61.0,,6831658689.0,pooja.patel1179@gmail.com,
1180.0,Kunal Mehta,Hyderabad,43.0,"Hyderabad, India",9995812555.0,kunal.mehta1180@gmail.com,Verified
1181.0,Priya Singh,Delhi,25.0,,8586284838.0,priya.singh1181@gmail.com,Verified
1182.0,Kavya Gupta,Mumbai,58.0,"Mumbai, India",6590600480.0,kavya.gupta1182@gmail.com,Pending
1183.0,,Pune,18.0,,6327894882.0,anjali.sharma1183@gmail.com,Rejected
1184.0,Kunal Mehta,Pune,25.0,"Pune, India",7288101128.0,kunal.mehta1184@gmail.com,Pending
1185.0,Riya Mehta,Mumbai,,"Mumbai, India",6952354204.0,,Rejected
1186.0,Vikas Sharma,Bangalore,30.0,"Bangalore, India",9960036907.0,vikas.sharma1186@gmail.com,Verified
1187.0,Ankit Reddy,Delhi,20.0,"Delhi, India",7925074694.0,ankit.reddy1187@gmail.com,Pending
1188.0,Arjun Reddy,Chennai,42.0,"Chennai, India",7646703122.0,arjun.reddy1188@gmail.com,Pending
1189.0,Anjali Gupta,Mumbai,36.0,"Mumbai, India",9851586561.0,anjali.gupta1189@gmail.com,Verified
1190.0,Kavya Kapur,Pune,33.0,"Pune, India",9374536040.0,kavya.kapur1190@gmail.com,Pending
1191.0,Rohit Reddy,Chennai,26.0,"Chennai, India",6348287732.0,rohit.reddy1191@gmail.com,Pending
1192.0,Pooja Reddy,Chennai,43.0,"Chennai, India",9934783372.0,pooja.reddy1192@gmail.com,
1193.0,Sneha Patel,Pune,41.0,"Pune, India",,sneha.patel1193@gmail.com,Pending
1194.0,Anjali Verma,Chennai,63.0,"Chennai, India",7406123531.0,anjali.verma1194@gmail.com,Verified
1195.0,Pooja Singh,Bangalore,30.0,"Bangalore, India",6413426456.0,pooja.singh1195@gmail.com,Pending
1196.0,Rohit Iyer,Delhi,19.0,"Delhi, India",8560736512.0,rohit.iyer1196@gmail.com,
1197.0,Vikas Iyer,,64.0,"Pune, India",7060926342.0,vikas.iyer1197@gmail.com,Pending
1198.0,Rahul Singh,Bangalore,58.0,"Bangalore, India",7939784695.0,rahul.singh1198@gmail.com,Verified
1199.0,Vikas Iyer,Mumbai,55.0,"Mumbai, India",6310535166.0,vikas.iyer1199@gmail.com,Rejected
1200.0,Ankit Iyer,Pune,,,8675878036.0,ankit.iyer1200@gmail.com,Rejected
1201.0,Rohit Patel,Delhi,20.0,"Delhi, India",8282384302.0,rohit.patel1201@gmail.com,Pending
,Pooja Mehta,Mumbai,30.0,"Mumbai, India",8227733087.0,pooja.mehta1202@gmail.com,Verified
1203.0,Pooja Iyer,Delhi,63.0,"Delhi, India",7993518622.0,pooja.iyer1203@gmail.com,Rejected
1204.0,,Delhi,25.0,"Delhi, India",8057300443.0,riya.mehta1204@gmail.com,Verified
1205.0,Priya Patel,Mumbai,28.0,"Mumbai, India",8779542810.0,,Verified
,Riya Patel,Mumbai,65.0,"Mumbai, India",8941767385.0,,Verified
1207.0,Pooja Sharma,Chennai,36.0,"Chennai, India",8312006245.0,pooja.sharma1207@gmail.com,Verified
1208.0,Suresh Sharma,Chennai,37.0,,8625535285.0,suresh.sharma1208@gmail.com,Pending
,Ankit Verma,,24.0,"Mumbai, India",,ankit.verma1209@gmail.com,Rejected
1210.0,Arjun Gupta,,,"Chennai, India",7276107733.0,arjun.gupta1210@gmail.com,
1211.0,Pooja Verma,Mumbai,57.0,"Mumbai, India",9241086517.0,pooja.verma1211@gmail.com,
1212.0,Suresh Gupta,Hyderabad,36.0,"Hyderabad, India",6795937185.0,suresh.gupta1212@gmail.com,Rejected
1213.0,,Pune,58.0,,7699105949.0,riya.mehta1213@gmail.com,Rejected
1214.0,Kavya Kapur,Hyderabad,60.0,"Hyderabad, India",7458033712.0,kavya.kapur1214@gmail.com,Rejected
1215.0,Pooja Singh,Pune,44.0,"Pune, India",8839764132.0,pooja.singh1215@gmail.com,Verified
1216.0,Vikas Reddy,Bangalore,59.0,"Bangalore, India",6384738738.0,vikas.reddy1216@gmail.com,Rejected
1217.0,Vikas Singh,,54.0,"Pune, India",6617288818.0,vikas.singh1217@gmail.com,
1218.0,Riya Mehta,Pune,28.0,"Pune, India",7971259063.0,riya.mehta1218@gmail.com,Verified
1219.0,Pooja Verma,Mumbai,62.0,"Mumbai, India",7741261939.0,pooja.verma1219@gmail.com,Verified
1220.0,Pooja Gupta,Bangalore,65.0,"Bangalore, India",8041358857.0,pooja.gupta1220@gmail.com,Verified
1221.0,Pooja Sharma,Bangalore,53.0,"Bangalore, India",8910345370.0,,Rejected
1222.0,Riya Sharma,Mumbai,49.0,"Mumbai, India",6142284629.0,,Pending
1223.0,Sneha Patel,Mumbai,19.0,"Mumbai, India",8278700129.0,sneha.patel1223@gmail.com,Rejected
1224.0,Anjali Patel,Delhi,62.0,"Delhi, India",9639815583.0,anjali.patel1224@gmail.com,Pending
1225.0,,Delhi,28.0,"Delhi, India",,rohit.verma1225@gmail.com,Rejected
1226.0,Swati Kapur,Delhi,19.0,"Delhi, India",7790224641.0,swati.kapur1226@gmail.com,Rejected
1227.0,Sneha Kapur,Pune,54.0,"Pune, India",7081369154.0,sneha.kapur1227@gmail.com,Verified
1228.0,Rohit Sharma,Bangalore,66.0,"Bangalore, India",8583586505.0,,
1229.0,Neha Patel,Pune,41.0,"Pune, India",7352230767.0,neha.patel1229@gmail.com,
1230.0,Priya Gupta,Pune,22.0,"Pune, India",7444985139.0,priya.gupta1230@gmail.com,Verified
1231.0,Suresh Iyer,Pune,40.0,"Pune, India",9561752448.0,suresh.iyer1231@gmail.com,Verified
1232.0,,Delhi,63.0,"Delhi, India",6306739481.0,suresh.iyer1232@gmail.com,Verified
1233.0,Ankit Verma,Delhi,56.0,"Delhi, India",6119520348.0,ankit.verma1233@gmail.com,Rejected
1234.0,Amit Kapur,Mumbai,31.0,"Mumbai, India",8507695206.0,amit.kapur1234@gmail.com,Verified
1235.0,Arjun Kapur,,56.0,"Hyderabad, India",9470059506.0,arjun.kapur1235@gmail.com,Rejected
1236.0,Neha Gupta,Mumbai,19.0,"Mumbai, India",7328155658.0,neha.gupta1236@gmail.com,Rejected
1237.0,Rohit Kapur,,65.0,"Delhi, India",8704878458.0,rohit.kapur1237@gmail.com,Rejected
,Sneha Gupta,Bangalore,18.0,"Bangalore, India",9152361092.0,sneha.gupta1238@gmail.com,Verified
1239.0,,Pune,31.0,"Pune, India",7495222805.0,rahul.singh1239@gmail.com,Rejected
1240.0,Ankit Patel,Hyderabad,31.0,"Hyderabad, India",8673501016.0,ankit.patel1240@gmail.com,Rejected
1241.0,Pooja Verma,Delhi,54.0,"Delhi, India",9663040463.0,pooja.verma1241@gmail.com,Verified
1242.0,,Bangalore,66.0,"Bangalore, India",9447392742.0,,Pending
1243.0,Priya Sharma,Bangalore,18.0,,9325997390.0,priya.sharma1243@gmail.com,Verified
1244.0,Pooja Verma,Hyderabad,29.0,"Hyderabad, India",9240120242.0,pooja.verma1244@gmail.com,Rejected
,Pooja Sharma,Delhi,47.0,"Delhi, India",9165650933.0,pooja.sharma1245@gmail.com,Rejected
1246.0,Amit Verma,Delhi,50.0,"Delhi, India",7961005111.0,amit.verma1246@gmail.com,Pending
1247.0,,Hyderabad,18.0,"Hyderabad, India",7382881857.0,,
1248.0,Pooja Reddy,Delhi,64.0,"Delhi, India",6420441038.0,pooja.reddy1248@gmail.com,Verified
1249.0,Kavya Singh,Bangalore,35.0,"Bangalore, India",6507848564.0,kavya.singh1249@gmail.com,Pending
1250.0,Kavya Kapur,Pune,,"Pune, India",,kavya.kapur1250@gmail.com,Pending
1251.0,Anjali Reddy,Delhi,60.0,"Delhi, India",6190068578.0,anjali.reddy1251@gmail.com,Rejected
1252.0,Neha Patel,,18.0,"Pune, India",9785986365.0,neha.patel1252@gmail.com,Rejected
1253.0,Arjun Mehta,Pune,35.0,,,arjun.mehta1253@gmail.com,Rejected
1254.0,Swati Reddy,Delhi,,"Delhi, India",8838253227.0,swati.reddy1254@gmail.com,Verified
1255.0,Rahul Kapur,Hyderabad,41.0,"Hyderabad, India",9162461558.0,rahul.kapur1255@gmail.com,Rejected
1256.0,Priya Patel,Chennai,23.0,"Chennai, India",,priya.patel1256@gmail.com,Verified
1257.0,Rohit Kapur,Hyderabad,51.0,"Hyderabad, India",7958564083.0,rohit.kapur1257@gmail.com,Verified
1258.0,Sneha Verma,Pune,29.0,"Pune, India",8845434718.0,sneha.verma1258@gmail.com,Rejected
1259.0,Swati Sharma,Delhi,26.0,"Delhi, India",9495076504.0,swati.sharma1259@gmail.com,Pending
1260.0,Kavya Iyer,Bangalore,33.0,"Bangalore, India",,kavya.iyer1260@gmail.com,
